Latitude/Longitude
49.5,-71.5
49.5,-70.5
49.5,-69.5
49.5,-68.5
49.5,-67.5
49.5,-66.5
49.5,-65.5
47.286,-68.313
46.871,-68.017
46.119,-67.793
45.648,-68.693
45.4578617960215,-69.5841179788113
44.9,-66.98
44.928,-68.701
44.798,-68.819
44.992,-70.665
44.316,-69.797
43.964,-69.712
43.642,-70.304
43.991,-70.948
44.576,-71.179
44.27,-71.303
44.368,-71.545
44.42,-72.019
44.534,-72.614
44.65,-73.467
44.468,-73.15
44.204,-72.562
43.626,-72.305
43.344,-72.518
43.278,-70.922
43.172,-70.928
43.109,-70.948
43.205,-71.503
42.93,-71.436
42.805,-72.004
44.385,-74.207
44.936,-74.846
44.5772,-75.1097
43.338,-73.61
43.234,-75.412
42.747,-73.799
43.989,-76.026
43.35,-76.385
43.111,-76.104
42.44,-76.246
42.207,-75.98
42.891,-73.247
42.697,-73.17
42.427,-73.289
42.57,-72.291
42.552,-71.756
42.71722,-71.12389
42.584,-70.918
42.47,-71.289
42.361,-71.01
42.212,-71.114
42.191,-71.174
42.271,-71.873
42.158,-72.716
41.91,-70.729
41.674085,-69.969369
41.669,-70.28
41.583,-70.517
41.676,-70.958
41.876,-71.021
41.723,-71.433
41.393,-70.615
41.253,-70.061
41.533,-71.283
41.478,-71.542
41.742,-72.184
41.938,-72.682
41.736,-72.651
41.35,-71.799
41.328,-72.049
41.51,-72.828
41.786,-73.742
41.264,-72.887
41.626,-73.882
41.073,-71.923
41.164,-73.127
41.371,-73.483
41.50917,-74.265
40.844,-72.632
40.822,-72.869
40.794,-73.102
41.062,-73.705
40.734,-73.417
40.639,-73.764
40.779,-73.88
40.85,-74.061
40.779,-73.969
41.199,-74.626
40.683,-74.169
40.876,-74.283
41.009,-74.736
40.624,-74.669
41.334,-75.727
41.139,-75.379
40.65,-75.448
40.277,-74.816
40.33,-75.123
